date,nav,daily_return,total_equity
2019-09-17,1.255939,0.002291,
2019-09-18,1.256353,0.000330,
2019-09-19,1.258677,0.001850,
2019-09-20,1.265509,0.005428,
2019-09-23,1.266731,0.000966,
2019-09-24,1.270023,0.002599,
2019-09-25,1.261290,-0.006876,
2019-09-26,1.263405,0.001677,
2019-09-27,1.261437,-0.001557,
2019-09-30,1.260493,-0.000749,
2019-10-01,1.258949,-0.001225,
2019-10-02,1.256149,-0.002224,
2019-10-03,1.264084,0.006317,
2019-10-04,1.272408,0.006585,
2019-10-07,1.265320,-0.005571,
2019-10-08,1.263008,-0.001827,
2019-10-09,1.264021,0.000802,
2019-10-10,1.258243,-0.004571,
2019-10-11,1.255565,-0.002128,
2019-10-14,1.258993,0.002730,
2019-10-15,1.255484,-0.002787,
2019-10-16,1.256884,0.001115,
2019-10-17,1.257346,0.000368,
2019-10-18,1.255660,-0.001341,
2019-10-21,1.253566,-0.001668,
2019-10-22,1.255706,0.001707,
2019-10-23,1.258215,0.001998,
2019-10-24,1.259700,0.001181,
2019-10-25,1.259668,-0.000026,
2019-10-28,1.255580,-0.003245,
2019-10-29,1.255213,-0.000292,
2019-10-30,1.263552,0.006644,
2019-10-31,1.270551,0.005538,
2019-11-01,1.273367,0.002217,
2019-11-04,1.268550,-0.003783,
2019-11-05,1.259811,-0.006889,
2019-11-06,1.263009,0.002538,
2019-11-07,1.252871,-0.008027,
2019-11-08,1.250715,-0.001721,
2019-11-11,1.249640,-0.000860,
2019-11-12,1.252844,0.002564,
2019-11-13,1.256796,0.003154,
2019-11-14,1.262674,0.004677,
2019-11-15,1.264410,0.001375,
2019-11-18,1.265732,0.001046,
2019-11-19,1.268917,0.002516,
2019-11-20,1.272950,0.003178,
2019-11-21,1.268845,-0.003225,
2019-11-22,1.269739,0.000705,
2019-11-25,1.272702,0.002333,
2019-11-26,1.277405,0.003696,
2019-11-27,1.276218,-0.000929,
2019-11-29,1.274270,-0.001526,
2019-12-02,1.265265,-0.007067,
2019-12-03,1.274368,0.007194,
2019-12-04,1.272523,-0.001448,
2019-12-05,1.271146,-0.001082,
2019-12-06,1.270038,-0.000872,
2019-12-09,1.269806,-0.000183,
2019-12-10,1.270140,0.000263,
2019-12-11,1.275980,0.004598,
2019-12-12,1.271163,-0.003775,
2019-12-13,1.277858,0.005267,
2019-12-16,1.276449,-0.001103,
2019-12-17,1.276099,-0.000274,
2019-12-18,1.272506,-0.002816,
2019-12-19,1.275422,0.002291,
2019-12-20,1.277707,0.001791,
2019-12-23,1.278175,0.000366,
2019-12-24,1.281736,0.002787,
2019-12-26,1.286794,0.003946,
2019-12-27,1.287284,0.000381,
2019-12-30,1.284116,-0.002461,
2019-12-31,1.282824,-0.001007,
2020-01-02,1.290867,0.006270,
2020-01-03,1.296637,0.004469,
2020-01-06,1.298967,0.001797,
2020-01-07,1.297353,-0.001243,
2020-01-08,1.294981,-0.001828,
2020-01-09,1.296468,0.001148,
2020-01-10,1.299638,0.002445,
2020-01-13,1.299681,0.000034,
2020-01-14,1.300754,0.000825,
2020-01-15,1.305484,0.003637,
2020-01-16,1.308071,0.001982,
2020-01-17,1.306736,-0.001021,
2020-01-21,1.308573,0.001406,
2020-01-22,1.309707,0.000867,
2020-01-23,1.313149,0.002628,
2020-01-24,1.313138,-0.000008,
2020-01-27,1.313304,0.000126,
2020-01-28,1.312552,-0.000573,
2020-01-29,1.316333,0.002881,
2020-01-30,1.317523,0.000904,
2020-01-31,1.316188,-0.001013,
2020-02-03,1.316123,-0.000049,
2020-02-04,1.312617,-0.002664,
2020-02-05,1.312724,0.000082,
2020-02-06,1.317315,0.003497,
2020-02-07,1.321493,0.003172,
2020-02-10,1.325701,0.003184,
2020-02-11,1.323336,-0.001784,
2020-02-12,1.323803,0.000352,
2020-02-13,1.326438,0.001991,
2020-02-14,1.330017,0.002698,
2020-02-18,1.335352,0.004011,
2020-02-19,1.338818,0.002595,
2020-02-20,1.341688,0.002144,
2020-02-21,1.345470,0.002819,
2020-02-24,1.341500,-0.002950,
2020-02-25,1.328075,-0.010007,
2020-02-26,1.324905,-0.002387,
2020-02-27,1.312904,-0.009058,
2020-02-28,1.313481,0.000439,
2020-03-02,1.328255,0.011248,
2020-03-03,1.332623,0.003289,
2020-03-04,1.343661,0.008282,
2020-03-05,1.347361,0.002754,
2020-03-06,1.363480,0.011963,
2020-03-09,1.343576,-0.014598,
2020-03-10,1.335438,-0.006057,
2020-03-11,1.298896,-0.027363,
2020-03-12,1.257037,-0.032227,
2020-03-13,1.271079,0.011171,
2020-03-16,1.256877,-0.011173,
2020-03-17,1.248009,-0.007055,
2020-03-18,1.200846,-0.037791,
2020-03-19,1.209684,0.007360,
2020-03-20,1.229763,0.016599,
2020-03-23,1.247996,0.014826,
2020-03-24,1.281778,0.027069,
2020-03-25,1.284152,0.001853,
2020-03-26,1.309534,0.019765,
2020-03-27,1.309335,-0.000152,
2020-03-30,1.318541,0.007030,
2020-03-31,1.310712,-0.005938,
2020-04-01,1.309843,-0.000663,
2020-04-02,1.317484,0.005834,
2020-04-03,1.316740,-0.000564,
2020-04-06,1.328961,0.009281,
2020-04-07,1.323517,-0.004096,
2020-04-08,1.325573,0.001553,
2020-04-09,1.334154,0.006474,
2020-04-13,1.332526,-0.001220,
2020-04-14,1.339623,0.005326,
2020-04-15,1.345642,0.004493,
2020-04-16,1.348909,0.002428,
2020-04-17,1.346162,-0.002036,
2020-04-20,1.347524,0.001011,
2020-04-21,1.345228,-0.001704,
2020-04-22,1.348519,0.002447,
2020-04-23,1.351475,0.002192,
2020-04-24,1.353679,0.001631,
2020-04-27,1.348268,-0.003997,
2020-04-28,1.351621,0.002487,
2020-04-29,1.355722,0.003034,
2020-04-30,1.343837,-0.008767,
2020-05-01,1.338623,-0.003880,
2020-05-04,1.339003,0.000284,
2020-05-05,1.341746,0.002048,
2020-05-06,1.328054,-0.010204,
2020-05-07,1.343889,0.011923,
2020-05-08,1.343727,-0.000120,
2020-05-11,1.338123,-0.004170,
2020-05-12,1.335995,-0.001591,
2020-05-13,1.334321,-0.001252,
2020-05-14,1.345936,0.008704,
2020-05-15,1.348169,0.001659,
2020-05-18,1.348967,0.000592,
2020-05-19,1.349070,0.000077,
2020-05-20,1.358130,0.006716,
2020-05-21,1.353310,-0.003549,
2020-05-22,1.357747,0.003279,
2020-05-26,1.353554,-0.003088,
2020-05-27,1.358069,0.003336,
2020-05-28,1.356715,-0.000997,
2020-05-29,1.362124,0.003987,
2020-06-01,1.362208,0.000061,
2020-06-02,1.360732,-0.001083,
2020-06-03,1.353604,-0.005239,
2020-06-04,1.349783,-0.002823,
2020-06-05,1.346087,-0.002738,
2020-06-08,1.351328,0.003893,
2020-06-09,1.356081,0.003518,
2020-06-10,1.365157,0.006693,
2020-06-11,1.359666,-0.004022,
2020-06-12,1.358871,-0.000585,
2020-06-15,1.359656,0.000578,
2020-06-16,1.358818,-0.000617,
2020-06-17,1.360240,0.001047,
2020-06-18,1.363231,0.002199,
2020-06-19,1.364535,0.000956,
2020-06-22,1.366108,0.001153,
2020-06-23,1.366969,0.000630,
2020-06-24,1.365146,-0.001334,
2020-06-25,1.367457,0.001693,
2020-06-26,1.367837,0.000278,
2020-06-29,1.370546,0.001980,
2020-06-30,1.392212,0.015808,
2020-07-01,1.402843,0.007635,
2020-07-02,1.410755,0.005640,
2020-07-06,1.438897,0.019948,
2020-07-07,1.433708,-0.003606,
2020-07-08,1.450123,0.011449,
2020-07-09,1.458298,0.005637,
2020-07-10,1.464803,0.004460,
2020-07-13,1.442658,-0.015118,
2020-07-14,1.451988,0.006467,
2020-07-15,1.454553,0.001767,
2020-07-16,1.443649,-0.007496,
2020-07-17,1.447873,0.002926,
2020-07-20,1.480429,0.022485,
2020-07-21,1.473332,-0.004794,
2020-07-22,1.482820,0.006440,
2020-07-23,1.457057,-0.017374,
2020-07-24,1.449776,-0.004997,
2020-07-27,1.476349,0.018330,
2020-07-28,1.465322,-0.007470,
2020-07-29,1.480752,0.010530,
2020-07-30,1.483839,0.002085,
2020-07-31,1.496884,0.008792,
2020-08-03,1.502913,0.004028,
2020-08-04,1.518842,0.010598,
2020-08-05,1.524564,0.003767,
2020-08-06,1.539542,0.009825,
2020-08-07,1.524813,-0.009567,
2020-08-10,1.520913,-0.002557,
2020-08-11,1.479232,-0.027405,
2020-08-12,1.486840,0.005143,
2020-08-13,1.498553,0.007877,
2020-08-14,1.494942,-0.002409,
2020-08-17,1.512510,0.011751,
2020-08-18,1.523053,0.006970,
2020-08-19,1.500479,-0.014821,
2020-08-20,1.511851,0.007579,
2020-08-21,1.511723,-0.000084,
2020-08-24,1.512477,0.000498,
2020-08-25,1.515332,0.001888,
2020-08-26,1.531303,0.010539,
2020-08-27,1.520634,-0.006968,
2020-08-28,1.533597,0.008525,
2020-08-31,1.535853,0.001471,
2020-09-01,1.550792,0.009726,
2020-09-02,1.562757,0.007715,
2020-09-03,1.514225,-0.031055,
2020-09-04,1.502763,-0.007569,
2020-09-08,1.461975,-0.027142,
2020-09-09,1.489199,0.018621,
2020-09-10,1.468498,-0.013901,
2020-09-11,1.466165,-0.001588,
2020-09-14,1.484443,0.012466,
2020-09-15,1.493541,0.006129,
2020-09-16,1.484736,-0.005896,
2020-09-17,1.471000,-0.009251,
2020-09-18,1.458044,-0.008807,
2020-09-21,1.447815,-0.007015,
2020-09-22,1.461205,0.009248,
2020-09-23,1.428345,-0.022489,
2020-09-24,1.432868,0.003167,
2020-09-25,1.452828,0.013931,
2020-09-28,1.474932,0.015214,
2020-09-29,1.470712,-0.002861,
2020-09-30,1.470235,-0.000324,
2020-10-01,1.478449,0.005587,
2020-10-02,1.470831,-0.005153,
2020-10-05,1.478009,0.004881,
2020-10-06,1.467512,-0.007103,
2020-10-07,1.474716,0.004909,
2020-10-08,1.482390,0.005204,
2020-10-09,1.493809,0.007703,
2020-10-12,1.503809,0.006694,
2020-10-13,1.496513,-0.004852,
2020-10-14,1.494658,-0.001239,
2020-10-15,1.494600,-0.000039,
2020-10-16,1.492036,-0.001715,
2020-10-19,1.482671,-0.006277,
2020-10-20,1.484298,0.001097,
2020-10-21,1.484960,0.000446,
2020-10-22,1.482322,-0.001776,
2020-10-23,1.484567,0.001515,
2020-10-26,1.476583,-0.005378,
2020-10-27,1.477660,0.000729,
2020-10-28,1.452978,-0.016703,
2020-10-29,1.455363,0.001642,
2020-10-30,1.452402,-0.002034,
2020-11-02,1.457566,0.003555,
2020-11-03,1.460657,0.002121,
2020-11-04,1.468678,0.005491,
2020-11-05,1.476723,0.005478,
2020-11-06,1.474681,-0.001383,
2020-11-09,1.464803,-0.006699,
2020-11-10,1.463956,-0.000578,
2020-11-11,1.464996,0.000711,
2020-11-12,1.467533,0.001731,
2020-11-13,1.471117,0.002442,
2020-11-16,1.473141,0.001375,
2020-11-17,1.472591,-0.000373,
2020-11-18,1.469858,-0.001856,
2020-11-19,1.471417,0.001060,
2020-11-20,1.472437,0.000693,
2020-11-23,1.469082,-0.002279,
2020-11-24,1.467396,-0.001147,
2020-11-25,1.466542,-0.000581,
2020-11-27,1.466990,0.000305,
2020-11-30,1.435140,-0.021711,
2020-12-01,1.468919,0.023537,
2020-12-02,1.469160,0.000164,
2020-12-03,1.471572,0.001642,
2020-12-04,1.483877,0.008362,
2020-12-07,1.471813,-0.008130,
2020-12-08,1.477122,0.003607,
2020-12-09,1.479053,0.001307,
2020-12-10,1.481224,0.001468,
2020-12-11,1.476640,-0.003095,
2020-12-14,1.477606,0.000654,
2020-12-15,1.492565,0.010124,
2020-12-16,1.498356,0.003880,
2020-12-17,1.508972,0.007085,
2020-12-18,1.501009,-0.005277,
2020-12-21,1.481948,-0.012699,
2020-12-22,1.478087,-0.002605,
2020-12-23,1.494012,0.010774,
2020-12-24,1.494735,0.000484,
2020-12-28,1.506799,0.008071,
2020-12-29,1.516450,0.006405,
2020-12-30,1.518622,0.001432,
2020-12-31,1.519375,0.000496,
2021-01-04,1.524052,0.003078,
2021-01-05,1.555365,0.020546,
2021-01-06,1.545725,-0.006198,
2021-01-07,1.556519,0.006984,
2021-01-08,1.585528,0.018637,
2021-01-11,1.568955,-0.010452,
2021-01-12,1.584610,0.009977,
2021-01-13,1.586844,0.001410,
2021-01-14,1.598702,0.007473,
2021-01-15,1.580011,-0.011691,
2021-01-19,1.598793,0.011887,
2021-01-20,1.617882,0.011939,
2021-01-21,1.619218,0.000826,
2021-01-22,1.605095,-0.008722,
2021-01-25,1.616610,0.007174,
2021-01-26,1.609360,-0.004485,
2021-01-27,1.578783,-0.019000,
2021-01-28,1.584817,0.003822,
2021-01-29,1.569838,-0.009452,
2021-02-01,1.596340,0.016882,
2021-02-02,1.610125,0.008636,
2021-02-03,1.615327,0.003231,
2021-02-04,1.629171,0.008570,
2021-02-05,1.641446,0.007535,
2021-02-08,1.661944,0.012487,
2021-02-09,1.668732,0.004085,
2021-02-10,1.664999,-0.002237,
2021-02-11,1.666904,0.001144,
2021-02-12,1.672310,0.003243,
2021-02-16,1.672619,0.000185,
2021-02-17,1.668838,-0.002260,
2021-02-18,1.654171,-0.008789,
2021-02-19,1.668780,0.008832,
2021-02-22,1.662811,-0.003576,
2021-02-23,1.659939,-0.001727,
2021-02-24,1.676874,0.010202,
2021-02-25,1.644318,-0.019415,
2021-02-26,1.619760,-0.014935,
2021-03-01,1.623010,0.002007,
2021-03-02,1.623034,0.000015,
2021-03-03,1.626432,0.002093,
2021-03-04,1.632238,0.003570,
2021-03-05,1.656397,0.014801,
2021-03-08,1.633672,-0.013719,
2021-03-09,1.642335,0.005302,
2021-03-10,1.647012,0.002848,
2021-03-11,1.673434,0.016042,
2021-03-12,1.662624,-0.006460,
2021-03-15,1.660794,-0.001100,
2021-03-16,1.657759,-0.001827,
2021-03-17,1.658504,0.000449,
2021-03-18,1.605739,-0.031815,
2021-03-19,1.629964,0.015087,
2021-03-22,1.628146,-0.001116,
2021-03-23,1.594579,-0.020617,
2021-03-24,1.610447,0.009951,
2021-03-25,1.591406,-0.011823,
2021-03-26,1.623276,0.020026,
2021-03-29,1.622014,-0.000777,
2021-03-30,1.607584,-0.008896,
2021-03-31,1.609293,0.001063,
2021-04-01,1.627237,0.011150,
2021-04-05,1.626325,-0.000560,
2021-04-06,1.630318,0.002455,
2021-04-07,1.628882,-0.000881,
2021-04-08,1.633675,0.002943,
2021-04-09,1.632226,-0.000887,
2021-04-12,1.633386,0.000711,
2021-04-13,1.639561,0.003781,
2021-04-14,1.644184,0.002819,
2021-04-15,1.658513,0.008715,
2021-04-16,1.659973,0.000880,
2021-04-19,1.657974,-0.001204,
2021-04-20,1.657006,-0.000584,
2021-04-21,1.664529,0.004540,
2021-04-22,1.662410,-0.001272,
2021-04-23,1.669787,0.004437,
2021-04-26,1.673735,0.002365,
2021-04-27,1.674861,0.000673,
2021-04-28,1.675846,0.000588,
2021-04-29,1.680719,0.002908,
2021-04-30,1.674434,-0.003740,
2021-05-03,1.681773,0.004383,
2021-05-04,1.681384,-0.000231,
2021-05-05,1.678002,-0.002012,
2021-05-06,1.685979,0.004754,
2021-05-07,1.701581,0.009254,
2021-05-10,1.694023,-0.004442,
2021-05-11,1.688811,-0.003077,
2021-05-12,1.667540,-0.012595,
2021-05-13,1.664415,-0.001874,
2021-05-14,1.681178,0.010072,
2021-05-17,1.686933,0.003424,
2021-05-18,1.683447,-0.002066,
2021-05-19,1.669298,-0.008405,
2021-05-20,1.674970,0.003398,
2021-05-21,1.678977,0.002392,
2021-05-24,1.695351,0.009753,
2021-05-25,1.693105,-0.001325,
2021-05-26,1.696646,0.002091,
2021-05-27,1.704353,0.004542,
2021-05-28,1.705319,0.000567,
2021-06-01,1.719920,0.008562,
2021-06-02,1.727138,0.004196,
2021-06-03,1.718580,-0.004955,
2021-06-04,1.730385,0.006869,
2021-06-07,1.735676,0.003058,
2021-06-08,1.742553,0.003962,
2021-06-09,1.738704,-0.002209,
2021-06-10,1.744543,0.003359,
2021-06-11,1.743588,-0.000548,
2021-06-14,1.742849,-0.000424,
2021-06-15,1.738404,-0.002551,
2021-06-16,1.729478,-0.005135,
2021-06-17,1.712620,-0.009748,
2021-06-18,1.700751,-0.006930,
2021-06-21,1.720693,0.011726,
2021-06-22,1.721983,0.000749,
2021-06-23,1.721193,-0.000459,
2021-06-24,1.728829,0.004436,
2021-06-25,1.730061,0.000712,
2021-06-28,1.726479,-0.002070,
2021-06-29,1.728132,0.000957,
2021-06-30,1.728945,0.000471,
2021-07-01,1.736242,0.004221,
2021-07-02,1.746729,0.006040,
2021-07-06,1.734209,-0.007168,
2021-07-07,1.732370,-0.001061,
2021-07-08,1.728306,-0.002346,
2021-07-09,1.751762,0.013572,
2021-07-12,1.759380,0.004349,
2021-07-13,1.753102,-0.003568,
2021-07-14,1.752482,-0.000354,
2021-07-15,1.746669,-0.003317,
2021-07-16,1.740735,-0.003397,
2021-07-19,1.699917,-0.023449,
2021-07-20,1.728065,0.016558,
2021-07-21,1.745878,0.010308,
2021-07-22,1.746725,0.000485,
2021-07-23,1.760164,0.007694,
2021-07-26,1.765859,0.003235,
2021-07-27,1.762276,-0.002029,
2021-07-28,1.764114,0.001043,
2021-07-29,1.776856,0.007223,
2021-07-30,1.772697,-0.002340,
2021-08-02,1.770903,-0.001012,
2021-08-03,1.774930,0.002274,
2021-08-04,1.765326,-0.005411,
2021-08-05,1.777404,0.006841,
2021-08-06,1.770882,-0.003669,
2021-08-09,1.762936,-0.004487,
2021-08-10,1.766297,0.001906,
2021-08-11,1.775153,0.005014,
2021-08-12,1.775023,-0.000073,
2021-08-13,1.779492,0.002517,
2021-08-16,1.777613,-0.001056,
2021-08-17,1.767363,-0.005766,
2021-08-18,1.754783,-0.007118,
2021-08-19,1.748977,-0.003309,
2021-08-20,1.746623,-0.001346,
2021-08-23,1.765094,0.010575,
2021-08-24,1.771706,0.003746,
2021-08-25,1.774250,0.001436,
2021-08-26,1.767533,-0.003785,
2021-08-27,1.783593,0.009086,
2021-08-30,1.790487,0.003865,
2021-08-31,1.789057,-0.000799,
2021-09-01,1.796869,0.004366,
2021-09-02,1.805934,0.005045,
2021-09-03,1.807086,0.000638,
2021-09-07,1.796322,-0.005957,
2021-09-08,1.798227,0.001060,
2021-09-09,1.787371,-0.006037,
2021-09-10,1.782112,-0.002942,
2021-09-13,1.791367,0.005193,
2021-09-14,1.788361,-0.001678,
2021-09-15,1.798782,0.005827,
2021-09-16,1.794260,-0.002514,
2021-09-17,1.779372,-0.008297,
2021-09-20,1.762177,-0.009664,
2021-09-21,1.765599,0.001942,
2021-09-22,1.778643,0.007388,
2021-09-23,1.788318,0.005440,
2021-09-24,1.782255,-0.003390,
2021-09-27,1.780325,-0.001083,
2021-09-28,1.758660,-0.012169,
2021-09-29,1.761680,0.001718,
2021-09-30,1.750346,-0.006433,
2021-10-01,1.768926,0.010614,
2021-10-04,1.765427,-0.001978,
2021-10-05,1.775380,0.005638,
2021-10-06,1.771007,-0.002463,
2021-10-07,1.785291,0.008066,
2021-10-08,1.781582,-0.002077,
2021-10-11,1.781020,-0.000316,
2021-10-12,1.786395,0.003017,
2021-10-13,1.798547,0.006803,
2021-10-14,1.820544,0.012230,
2021-10-15,1.830809,0.005639,
2021-10-18,1.828838,-0.001077,
2021-10-19,1.836474,0.004176,
2021-10-20,1.851962,0.008433,
2021-10-21,1.844838,-0.003847,
2021-10-22,1.851075,0.003381,
2021-10-25,1.856771,0.003077,
2021-10-26,1.859821,0.001642,
2021-10-27,1.842784,-0.009161,
2021-10-28,1.860664,0.009703,
2021-10-29,1.851247,-0.005061,
2021-11-01,1.863099,0.006402,
2021-11-02,1.867230,0.002217,
2021-11-03,1.863692,-0.001895,
2021-11-04,1.858174,-0.002961,
2021-11-05,1.869281,0.005977,
2021-11-08,1.872233,0.001580,
2021-11-09,1.874387,0.001151,
2021-11-10,1.856578,-0.009502,
2021-11-11,1.862617,0.003253,
2021-11-12,1.867514,0.002629,
2021-11-15,1.870255,0.001467,
2021-11-16,1.867390,-0.001532,
2021-11-17,1.862641,-0.002543,
2021-11-18,1.865886,0.001742,
2021-11-19,1.850482,-0.008255,
2021-11-22,1.847021,-0.001870,
2021-11-23,1.859028,0.006501,
2021-11-24,1.861195,0.001166,
2021-11-26,1.797921,-0.033996,
2021-11-29,1.808422,0.005840,
2021-11-30,1.777250,-0.017237,
2021-12-01,1.759697,-0.009876,
2021-12-02,1.784656,0.014183,
2021-12-03,1.775777,-0.004975,
2021-12-06,1.795497,0.011105,
2021-12-07,1.824456,0.016128,
2021-12-08,1.831508,0.003865,
2021-12-09,1.817602,-0.007593,
2021-12-10,1.831735,0.007775,
2021-12-13,1.823662,-0.004407,
2021-12-14,1.810598,-0.007163,
2021-12-15,1.832145,0.011901,
2021-12-16,1.824046,-0.004421,
2021-12-17,1.809423,-0.008017,
2021-12-20,1.793884,-0.008588,
2021-12-21,1.820130,0.014631,
2021-12-22,1.836759,0.009136,
2021-12-23,1.844443,0.004183,
2021-12-27,1.867569,0.012539,
2021-12-28,1.867045,-0.000281,
2021-12-29,1.870081,0.001626,
2021-12-30,1.867501,-0.001379,
2021-12-31,1.864838,-0.001426,
2022-01-03,1.864565,-0.000147,
2022-01-04,1.870151,0.002995,
2022-01-05,1.845323,-0.013275,
2022-01-06,1.845902,0.000314,
2022-01-07,1.842336,-0.001932,
2022-01-10,1.834542,-0.004231,
2022-01-11,1.850697,0.008806,
2022-01-12,1.858556,0.004247,
2022-01-13,1.847055,-0.006189,
2022-01-14,1.845646,-0.000762,
2022-01-18,1.829665,-0.008659,
2022-01-19,1.823389,-0.003430,
2022-01-20,1.812217,-0.006127,
2022-01-21,1.801772,-0.005764,
2022-01-24,1.799722,-0.001138,
2022-01-25,1.794054,-0.003150,
2022-01-26,1.784307,-0.005433,
2022-01-27,1.777682,-0.003713,
2022-01-28,1.800408,0.012784,
2022-01-31,1.821717,0.011836,
2022-02-01,1.826425,0.002584,
2022-02-02,1.841631,0.008325,
2022-02-03,1.821859,-0.010737,
2022-02-04,1.824201,0.001286,
2022-02-07,1.822801,-0.000768,
2022-02-08,1.819756,-0.001671,
2022-02-09,1.849013,0.016077,
2022-02-10,1.820630,-0.015350,
2022-02-11,1.812429,-0.004505,
2022-02-14,1.807780,-0.002565,
2022-02-15,1.813606,0.003223,
2022-02-16,1.817954,0.002398,
2022-02-17,1.803039,-0.008204,
2022-02-18,1.797456,-0.003096,
2022-02-22,1.797212,-0.000135,
2022-02-23,1.782081,-0.008419,
2022-02-24,1.804289,0.012461,
2022-02-25,1.822877,0.010303,
2022-02-28,1.854122,0.017140,
2022-03-01,1.929108,0.040443,
2022-03-02,1.991595,0.032392,
2022-03-03,2.013021,0.010758,
2022-03-04,2.097828,0.042129,
2022-03-07,2.144248,0.022128,
2022-03-08,2.179957,0.016653,
2022-03-09,2.006774,-0.079443,
2022-03-10,1.982671,-0.012011,
2022-03-11,2.017487,0.017560,
2022-03-14,1.958568,-0.029204,
2022-03-15,1.910362,-0.024613,
2022-03-16,1.893400,-0.008879,
2022-03-17,1.984455,0.048091,
2022-03-18,1.994274,0.004948,
2022-03-21,2.068367,0.037153,
2022-03-22,2.063904,-0.002158,
2022-03-23,2.114787,0.024654,
2022-03-24,2.094255,-0.009709,
2022-03-25,2.109430,0.007246,
2022-03-28,2.018376,-0.043165,
2022-03-29,2.025517,0.003538,
2022-03-30,2.062118,0.018070,
2022-03-31,2.054054,-0.003910,
2022-04-01,2.055520,0.000714,
2022-04-04,2.058730,0.001561,
2022-04-05,2.031867,-0.013048,
2022-04-06,2.020516,-0.005587,
2022-04-07,2.019514,-0.000496,
2022-04-08,2.013181,-0.003136,
2022-04-11,1.993628,-0.009713,
2022-04-12,1.996214,0.001297,
2022-04-13,2.007295,0.005551,
2022-04-14,1.985425,-0.010895,
2022-04-18,1.983883,-0.000777,
2022-04-19,1.980109,-0.001902,
2022-04-20,1.995508,0.007777,
2022-04-21,1.980432,-0.007555,
2022-04-22,1.956936,-0.011864,
2022-04-25,1.961158,0.002158,
2022-04-26,1.954352,-0.003471,
2022-04-27,1.945022,-0.004773,
2022-04-28,1.961638,0.008542,
2022-04-29,1.950927,-0.005460,
2022-05-02,1.967399,0.008443,
2022-05-03,1.950490,-0.008594,
2022-05-04,1.990652,0.020590,
2022-05-05,1.982656,-0.004016,
2022-05-06,1.983732,0.000542,
2022-05-09,1.929140,-0.027520,
2022-05-10,1.920868,-0.004287,
2022-05-11,1.950903,0.015636,
2022-05-12,1.955729,0.002474,
2022-05-13,1.971014,0.007815,
2022-05-16,1.992273,0.010786,
2022-05-17,1.976862,-0.007736,
2022-05-18,1.951036,-0.013064,
2022-05-19,1.968510,0.008957,
2022-05-20,1.971016,0.001273,
2022-05-23,1.980174,0.004646,
2022-05-24,1.981526,0.000683,
2022-05-25,1.990236,0.004395,
2022-05-26,2.003547,0.006688,
2022-05-27,2.017953,0.007191,
2022-05-31,2.004356,-0.006738,
2022-06-01,2.013955,0.004789,
2022-06-02,2.060345,0.023034,
2022-06-03,2.079541,0.009317,
2022-06-06,2.088339,0.004231,
2022-06-07,2.102736,0.006894,
2022-06-08,2.121133,0.008749,
2022-06-09,2.125131,0.001885,
2022-06-10,2.103536,-0.010162,
2022-06-13,2.080340,-0.011027,
2022-06-14,2.057144,-0.011150,
2022-06-15,2.058745,0.000778,
2022-06-16,2.067544,0.004274,
2022-06-17,1.993960,-0.035590,
2022-06-21,1.989161,-0.002407,
2022-06-22,1.953169,-0.018094,
2022-06-23,1.909978,-0.022113,
2022-06-24,1.927575,0.009213,
2022-06-27,1.923575,-0.002075,
2022-06-28,1.946770,0.012058,
2022-06-29,1.913176,-0.017256,
2022-06-30,1.895893,-0.009034,
2022-07-01,1.902693,0.003587,
2022-07-05,1.860039,-0.022418,
2022-07-06,1.847528,-0.006726,
2022-07-07,1.871998,0.013245,
2022-07-08,1.881381,0.005012,
2022-07-11,1.880619,-0.000405,
2022-07-12,1.852786,-0.014800,
2022-07-13,1.855150,0.001276,
2022-07-14,1.848954,-0.003340,
2022-07-15,1.857692,0.004726,
2022-07-18,1.868485,0.005810,
2022-07-19,1.869642,0.000619,
2022-07-20,1.868913,-0.000390,
2022-07-21,1.862160,-0.003613,
2022-07-22,1.857855,-0.002312,
2022-07-25,1.867991,0.005456,
2022-07-26,1.868611,0.000332,
2022-07-27,1.884865,0.008698,
2022-07-28,1.887886,0.001603,
2022-07-29,1.891201,0.001756,
2022-08-01,1.888319,-0.001524,
2022-08-02,1.871572,-0.008869,
2022-08-03,1.876505,0.002636,
2022-08-04,1.877897,0.000742,
2022-08-05,1.870157,-0.004122,
2022-08-08,1.879199,0.004835,
2022-08-09,1.880621,0.000757,
2022-08-10,1.892281,0.006200,
2022-08-11,1.887240,-0.002664,
2022-08-12,1.900959,0.007269,
2022-08-15,1.904909,0.002078,
2022-08-16,1.901756,-0.001655,
2022-08-17,1.893729,-0.004221,
2022-08-18,1.891739,-0.001051,
2022-08-19,1.880252,-0.006072,
2022-08-22,1.862984,-0.009184,
2022-08-23,1.855079,-0.004243,
2022-08-24,1.856316,0.000667,
2022-08-25,1.869301,0.006995,
2022-08-26,1.852302,-0.009094,
2022-08-29,1.843390,-0.004811,
2022-08-30,1.835346,-0.004364,
2022-08-31,1.822331,-0.007091,
2022-09-01,1.808303,-0.007698,
2022-09-02,1.815081,0.003748,
2022-09-06,1.808860,-0.003427,
2022-09-07,1.796379,-0.006900,
2022-09-08,1.797139,0.000423,
2022-09-09,1.813164,0.008917,
2022-09-12,1.821479,0.004586,
2022-09-13,1.814055,-0.004076,
2022-09-14,1.815767,0.000944,
2022-09-15,1.796853,-0.010417,
2022-09-16,1.795309,-0.000859,
2022-09-19,1.795921,0.000341,
